mag, 157, 106, 174
mag, 165, 87, 185
mag, 166, 87, 180
mag, 172, 80, 180
mag, 173, 78, 181
mag, 175, 74, 179
mag, 185, 52, 181
mag, 194, 44, 173
mag, 196, 43, 171
mag, 199, 37, 170
mag, 201, 29, 170
mag, 205, 7, 169
mag, 207, -7, 166
mag, 208, -17, 164
mag, 207, -20, 164
mag, 213, -40, 151
mag, 218, -48, 138
mag, 220, -51, 131
mag, 222, -56, 121
mag, 227, -54, 111
mag, 237, -27, 91
mag, 239, -23, 78
mag, 239, -24, 80
mag, 239, -31, 71
mag, 237, -37, 58
mag, 237, -40, 58
mag, 233, -56, 52
mag, 226, -72, 37
mag, 223, -72, 25
mag, 219, -71, 10
mag, 211, -73, -8
mag, 204, -69, -23
mag, 194, -58, -43
mag, 192, -45, -51
mag, 190, -42, -55
mag, 187, -36, -60
mag, 180, -28, -67
mag, 174, -19, -74
mag, 170, -11, -78
mag, 169, 10, -78
mag, 167, 35, -76
mag, 161, 50, -76
mag, 160, 55, -76
mag, 159, 58, -75
mag, 150, 64, -79
mag, 144, 67, -81
mag, 141, 70, -81
mag, 137, 78, -79
mag, 132, 83, -78
mag, 119, 88, -82
mag, 108, 97, -80
mag, 96, 103, -80
mag, 86, 107, -79
mag, 82, 120, -69
mag, 82, 122, -68
mag, 79, 125, -65
mag, 66, 138, -54
mag, 63, 151, -40
mag, 62, 162, -22
mag, 64, 169, -8
mag, 68, 179, 18
mag, 74, 183, 43
mag, 88, 183, 67
mag, 107, 176, 93
mag, 116, 170, 108
mag, 127, 161, 125
mag, 139, 149, 137
mag, 153, 133, 148
mag, 167, 112, 160
mag, 175, 95, 169
mag, 184, 75, 173
mag, 191, 56, 177
mag, 192, 51, 178
mag, 193, 45, 179
mag, 196, 27, 181
mag, 198, 11, 181
mag, 198, 0, 181
mag, 201, -17, 177
mag, 204, -26, 172
mag, 210, -30, 163
mag, 212, -40, 156
mag, 215, -53, 145
mag, 216, -63, 136
mag, 213, -75, 131
mag, 206, -96, 122
mag, 201, -110, 111
mag, 198, -119, 99
mag, 196, -121, 95
mag, 199, -119, 93
mag, 208, -97, 114
mag, 205, -99, 121
mag, 202, -112, 105
mag, 212, -92, 113
mag, 217, -92, 90
mag, 218, -95, 75
mag, 224, -84, 52
mag, 221, -84, 29
mag, 225, -66, 15
mag, 223, -58, 2
mag, 216, -63, -8
mag, 212, -63, -17
mag, 198, -64, -37
mag, 174, -57, -65
mag, 153, -37, -86
mag, 147, -18, -92
mag, 137, 2, -98
mag, 122, 37, -100
mag, 113, 70, -93
mag, 98, 78, -93
mag, 69, 95, -90
mag, 39, 115, -75
mag, 22, 132, -58
mag, 9, 143, -42
mag, -15, 152, -17
mag, -24, 157, 0
mag, -34, 161, 23
mag, -38, 165, 57
mag, -45, 162, 84
mag, -56, 153, 106
mag, -53, 146, 132
mag, -49, 144, 141
mag, -33, 148, 149
mag, -29, 142, 162
mag, -7, 142, 176
mag, 42, 156, 166
mag, 96, 151, 160
mag, 124, 151, 141
mag, 135, 154, 122
mag, 157, 145, 108
mag, 161, 146, 99
mag, 153, 153, 83
mag, 139, 161, 73
mag, 129, 166, 58
mag, 96, 172, 33
mag, 38, 168, 4
mag, 27, 160, -9
mag, 31, 156, -18
mag, 24, 142, -38
mag, -4, 114, -59
mag, -23, 91, -69
mag, -44, 71, -69
mag, -50, 67, -68
mag, -46, 75, -67
mag, -48, 71, -67
mag, -58, 66, -64
mag, -76, 61, -53
mag, -93, 50, -43
mag, -119, 38, -18
mag, -124, 56, 5
mag, -136, 53, 41
mag, -145, 36, 48
mag, -153, -28, 59
mag, -142, -83, 93
mag, -142, -85, 91
mag, -140, -86, 98
mag, -140, -52, 143
mag, -144, 9, 143
mag, -109, 63, 177
mag, -90, 92, 177
mag, -65, 96, 197
mag, -48, 114, 193
mag, -24, 132, 190
mag, 13, 145, 191
mag, 40, 151, 194
mag, 44, 162, 181
mag, 77, 169, 172
mag, 110, 164, 167
mag, 142, 147, 168
mag, 154, 130, 174
mag, 156, 123, 175
mag, 159, 119, 173
mag, 157, 118, 171
mag, 165, 108, 173
mag, 153, 109, 181
mag, 130, 116, 192
mag, 88, 124, 203
mag, 66, 127, 206
mag, 62, 128, 205
mag, 60, 132, 202
mag, 98, 122, 201
mag, 164, 80, 193
mag, 172, 74, 190
mag, 197, 56, 173
mag, 213, 53, 153
mag, 220, 46, 142
mag, 226, 56, 121
mag, 231, 64, 85
mag, 232, 65, 58
mag, 220, 68, 8
mag, 214, 71, -5
mag, 206, 74, -14
mag, 199, 76, -25
mag, 189, 78, -36
mag, 175, 79, -48
mag, 149, 80, -68
mag, 126, 86, -77
mag, 120, 86, -80
mag, 99, 87, -85
mag, 89, 84, -89
mag, 25, 82, -91
mag, -28, 97, -66
mag, -70, 94, -40
mag, -105, 82, -9
mag, -121, 71, 8
mag, -121, 74, 9
mag, -123, 78, 19
mag, -130, 86, 59
mag, -131, 79, 44
mag, -139, 66, 48
mag, -144, 57, 64
mag, -154, 24, 69
mag, -150, 31, 103
mag, -150, 32, 105
mag, -147, 36, 115
mag, -140, 46, 126
mag, -133, 50, 142
mag, -115, 75, 153
mag, -96, 93, 163
mag, -56, 115, 182
mag, -31, 120, 193
mag, -5, 138, 184
mag, 14, 151, 175
mag, 52, 152, 180
mag, 63, 154, 180
mag, 86, 149, 182
mag, 95, 128, 197
mag, 105, 115, 204
mag, 127, 89, 211
mag, 138, 82, 212
mag, 132, 97, 204
mag, 94, 119, 205
mag, 74, 137, 194
mag, 72, 143, 188
mag, 70, 146, 183
mag, 76, 145, 183
mag, 89, 139, 185
mag, 111, 139, 175
mag, 133, 139, 160
mag, 151, 135, 148
mag, 172, 131, 126
mag, 177, 135, 104
mag, 183, 135, 70
mag, 181, 132, 29
mag, 173, 124, -6
mag, 156, 120, -32
mag, 137, 115, -52
mag, 123, 109, -63
mag, 122, 108, -65
mag, 135, 102, -63
mag, 126, 80, -84
mag, 123, 43, -100
mag, 126, -3, -107
mag, 133, -43, -102
mag, 155, -79, -79
mag, 171, -95, -59
mag, 182, -102, -43
mag, 196, -110, -19
mag, 200, -113, -7
mag, 231, -84, 35
mag, 245, -42, 80
mag, 243, -29, 106
mag, 235, -22, 131
mag, 229, -3, 148
mag, 225, 7, 158
mag, 213, 3, 178
mag, 205, -5, 190
mag, 206, 4, 187
mag, 186, 33, 200
mag, 180, 43, 202
mag, 147, 60, 217
mag, 123, 68, 225
mag, 107, 78, 225
mag, 87, 100, 217
mag, 76, 115, 206
mag, 60, 132, 191
mag, 45, 139, 183
mag, 34, 146, 172
mag, 29, 146, 172
mag, 9, 153, 154
mag, -27, 154, 127
mag, -57, 149, 78
mag, -56, 147, 36
mag, -53, 137, 2
mag, -25, 114, -52
mag, 12, 86, -89
mag, 76, 56, -108
mag, 126, 38, -103
mag, 147, 3, -101
mag, 167, -31, -88
mag, 178, -45, -77
mag, 196, -57, -56
mag, 207, -51, -46
mag, 225, -11, -29
mag, 228, 29, -20
mag, 207, 81, -21
mag, 202, 104, -6
mag, 168, 124, -25
mag, 135, 142, -31
mag, 116, 143, -42
mag, 103, 150, -38
mag, 126, 145, -33
mag, 133, 125, -55
mag, 139, 135, -39
mag, 114, 166, -4
mag, 67, 188, 49
mag, 66, 190, 67
mag, 64, 190, 71
mag, 57, 187, 98
mag, 50, 186, 100
mag, 41, 183, 101
mag, 58, 181, 106
mag, 9, 143, 174
mag, -20, 132, 176
mag, -76, 115, 154
mag, -118, 102, 64
mag, -96, 94, -17
mag, -76, 89, -45
mag, -73, 84, -52
mag, -20, 135, -41
mag, -21, 168, 104
mag, -21, 171, 67
mag, -15, 171, 69
mag, 2, 151, 156
mag, 15, 85, 226
mag, 2, 48, 239
mag, 7, 30, 246
mag, 6, 8, 250
mag, -11, -39, 246
mag, -5, -90, 235
mag, -9, -115, 222
mag, -39, -134, 196
mag, -76, -142, 157
mag, -131, -107, 98
mag, -156, -27, 85
mag, -143, 40, 118
mag, -113, 82, 139
mag, -83, 111, 148
mag, -36, 118, 183
mag, 45, 43, 246
mag, 46, -18, 254
mag, 39, -34, 253
mag, 28, -57, 250
mag, 22, -82, 242
mag, 9, -108, 228
mag, -7, -122, 216
mag, -40, -149, 178
mag, -93, -147, 116
mag, -135, -100, 74
mag, -146, -71, 55
mag, -145, -72, 54
mag, -151, -57, 56
mag, -153, -41, 56
mag, -154, -29, 60
mag, -155, -23, 63
mag, -155, -14, 65
mag, -155, -6, 67
mag, -155, 2, 70
mag, -153, 8, 72
mag, -154, 12, 74
mag, -152, 20, 77
mag, -151, 25, 81
mag, -150, 29, 83
mag, -149, 31, 85
mag, -147, 39, 89
mag, -144, 44, 96
mag, -143, 47, 98
mag, -143, 48, 99
mag, -141, 51, 99
mag, -139, 56, 101
mag, -135, 62, 107
mag, -131, 66, 113
mag, -129, 70, 118
mag, -127, 72, 119
mag, -122, 77, 123
mag, -103, 89, 148
mag, -80, 96, 172
mag, -42, 90, 206
mag, -15, 76, 224
mag, -26, 77, 221
mag, -24, 60, 229
mag, -36, 25, 234
mag, -55, -20, 229
mag, -88, -34, 207
mag, -120, -40, 170
mag, -143, -47, 122
mag, -151, -34, 56
mag, -149, -13, 27
mag, -138, 12, 1
mag, -105, 10, -49
mag, -62, 47, -79
mag, -50, 96, -62
mag, -22, 67, -93
mag, 70, 98, -95
mag, 107, 56, -109
mag, 119, 50, -107
mag, 138, 32, -105
mag, 135, -37, -106
mag, 144, -68, -94
mag, 108, -75, -105
mag, 65, -74, -112
mag, 46, -83, -109
mag, 9, -93, -101
mag, 4, -78, -106
mag, 19, -48, -117
mag, 34, -46, -119
mag, 37, -43, -119
mag, 61, -37, -120
mag, 70, -25, -121
mag, 89, -17, -119
mag, 120, -16, -110
mag, 127, -7, -108
mag, 162, -22, -89
mag, 171, -31, -82
mag, 190, -65, -55
mag, 197, -83, -33
mag, 200, -87, -26
mag, 194, -120, 9
mag, 194, -128, 30
mag, 172, -151, 44
mag, 159, -162, 50
mag, 165, -157, 42
mag, 162, -154, 20
mag, 146, -170, 53
mag, 144, -169, 29
mag, 152, -161, 16
mag, 142, -164, 5
mag, 132, -146, -39
mag, 136, -108, -74
mag, 145, -75, -89
mag, 181, -62, -69
mag, 213, -56, -34
mag, 221, -59, -21
mag, 229, -63, -1
mag, 227, -85, 21
mag, 238, -64, 33
mag, 238, -59, 24
mag, 240, -56, 29
mag, 245, -50, 50
mag, 219, -98, 100
mag, 167, -157, 111
mag, 87, -188, 135
mag, 20, -194, 131
mag, -15, -186, 133
mag, -37, -167, 151
mag, -56, -151, 159
mag, -87, -113, 170
mag, -110, -66, 174
mag, -122, -40, 167
mag, -133, -19, 153
mag, -141, 10, 134
mag, -146, 12, 117
mag, -148, 21, 111
mag, -144, 39, 107
mag, -95, 101, 148
mag, 0, 175, 101
mag, 50, 181, 28
mag, 78, 172, 6
mag, 86, 175, 16
mag, 103, 174, 29
mag, 115, 173, 84
mag, 114, 147, 157
mag, 118, 77, 216
mag, 178, -13, 202
mag, 207, -80, 149
mag, 208, -106, 122
mag, 250, 18, 63
mag, 233, 19, -15
mag, 232, -4, -14
mag, 245, -8, 54
mag, 196, 81, 148
mag, 114, 125, 180
mag, 58, 150, 171
mag, 61, 154, 166
mag, 58, 152, 172
mag, 202, 89, 143
mag, 222, 81, 108
mag, 194, 90, 152
mag, 85, 138, 186
mag, 82, 173, 135
mag, 93, 183, 99
mag, 118, 180, 85
mag, 143, 166, 100
mag, 215, 108, 72
mag, 225, 92, 63
mag, 223, 97, 57
mag, 234, 44, 0
mag, 217, 18, -44
mag, 189, 16, -77
mag, 171, 20, -90
mag, 140, 38, -105
mag, 98, 59, -113
mag, 76, 68, -114
mag, 65, 69, -115
mag, 59, 72, -115
mag, 43, 72, -115
mag, 26, 69, -116
mag, 2, 73, -110
mag, -25, 67, -104
mag, -18, 65, -108
mag, -18, 68, -107
